Booking ID,Flight ID,Seat Class,Seats Booked,Fare Paid,Customer ID
994,106,Economy,3,3149.94,839ccd07-0e9c-46dd-8ff1-11289a88102c
995,22,Economy,1,2141.777,a6228c8e-bc4f-4f7f-b87c-078284b69da9
996,684,First,1,7363.275000000001,f251b0b9-adaf-4807-a841-03819313afed
997,350,First,1,2217.375,bbc9dcc3-264c-474a-89bd-345e6c9f7b11
998,326,Business,2,4246.632,b81a4e10-cca9-4175-9af4-fec271db14c3
999,584,Economy,3,4823.496,dbdaa555-44d3-4b94-958c-f04ea18d027f
1000,930,Economy,1,9554.06,22abf352-af97-4990-99af-a2f4e40653ab
1001,592,First,3,1767.804,91214f7d-3eeb-496d-b474-e159d6bb11e9
1002,405,First,2,2072.2680000000005,f32104e1-3594-4de1-bcfc-f080829259fe
1003,889,First,3,1781.148,10b999d1-ac50-4f77-9d24-255e260aba38
1004,220,Economy,4,5151.487,b2a4402a-e8ee-47d2-9ee1-b1cd285f4048
1005,957,Business,3,1332.516,70f7bea8-dbd4-4303-b802-57ca94c07008
1006,428,First,2,6567.960000000001,83850ef5-24b1-46a4-b5d6-27280ff6a2a9
1007,658,Economy,1,8096.66,30cce919-a368-4e56-b485-dbf410809d44
1008,927,First,4,2621.52,2351d5c9-43d4-433d-bbaa-ebf1e3bc3ccf
1009,874,Economy,2,3401.7360000000003,fbe8ab0d-9bfb-42f8-96f7-7e417a95d5c1
1010,17,First,4,4699.4310000000005,2a8f91cf-d34c-4e2c-a9a0-8a7f198de632
1011,902,Business,1,3582.2639999999997,f26ddc84-6c48-4ebe-938f-51878ff80dfa
1012,185,Business,4,3460.632,a5e2c05a-23ac-4b77-937e-28bee8086836
1013,918,Economy,2,3213.108,7a066706-11c5-4983-b713-67eb963625d7
1014,880,First,3,642.825,41222829-cbf5-40b3-9284-9cc5f2845f3b
1015,909,Business,4,5648.0,eef68cc6-36a3-4ee7-a6d6-b7f8128200dc
1016,745,Business,3,3391.74,df547620-d257-4066-8f2b-d2fe08672893
1017,585,Business,4,1306.764,c86eb936-37dd-4730-b097-31598faf5ae8
1018,560,Economy,3,3687.885,955bf117-848b-4772-9771-702a2fcb3319
1019,123,Economy,1,4231.062000000001,10496a26-617b-4491-92f6-273145c095df
1020,630,Business,3,6638.38,85100e2c-e45d-40c5-aad4-678e71478b3f
1021,569,Economy,1,3260.91,b7522a72-1478-4a4d-8af0-cd7ecca39e40
1022,148,Business,4,5000.244,686033fb-ebb9-4e7f-9d8a-10792cebcbf7
1023,835,Business,1,4702.511,eb794825-5e1a-4681-864d-18f8a3894f5c
1024,963,Economy,4,1630.5,7d9e1ef4-5771-4759-b41c-737b857102a5
1025,137,Economy,3,7365.135,82578152-9f13-41a3-ace7-06cf7e50ee63
1026,958,Economy,1,3789.915,cb4d196f-aa9f-4f6c-bbb0-3cdd62539ac7
1027,207,Business,4,2066.316,5c8176e3-0796-4ab0-b9d8-d6f3b8784a69
1028,20,Business,1,3347.9490000000005,7c575e20-2a49-4a32-a8c0-7bbfb307854f
1029,555,Economy,1,5451.575999999999,d59cc362-ba03-4469-b345-2a4d4b0bf8d9
1030,32,Economy,2,9453.86,7056126a-7e64-4501-9169-f1e78eda8016
1031,857,Economy,4,5934.527999999999,6c38b92a-cd2c-476a-b120-9ac13d5a92a1
1032,270,Business,1,2484.48,9e3dca63-2fb4-48b2-8532-c53d27dfd849
1033,598,Economy,1,1251.468,7a5b2ec2-9d61-481d-95fe-033fa9e745f7
1034,945,Business,4,4561.029,a56fab68-f580-4ea6-8699-260297b54637
1035,29,Economy,2,768.34,b7545b27-e683-46b2-bb01-2c164b3ba029
1036,560,Business,3,5991.14,1c956f48-7d30-4b4c-b52d-ce7d3979538e
1037,718,Business,2,1213.22,cf173432-483e-44bf-9099-d47517a6de82
1038,453,Business,2,4708.187000000001,ed301559-d4b5-43ea-97df-d8c894eb8530
1039,234,Business,3,1659.614,ce167bda-b729-4b95-9e0a-b71364cfeb0a
1040,233,Business,4,5841.54,d533f3ba-5a59-4faf-b829-999d0a3d6796
1041,938,First,4,4609.152,d5b43a4e-ac87-408b-a1aa-28edcb920e0c
1042,213,First,3,4493.48,52f07827-f4d2-49a6-828a-01496703793e
1043,265,Business,3,5614.665,979a2804-d118-412c-b13a-9ac72bcb04e5
1044,420,First,4,1447.155,9f2506be-da69-4474-aca2-9610499caed8
1045,55,Business,1,5132.38,41d3e21d-72ff-4e4a-937c-e7f2ba4fb481
1046,625,Business,3,7454.745,19e9e0f3-21ac-430a-ab8d-23d1304d2885
1047,701,First,3,488.52,adb98b18-5071-4fe7-963f-02761ea2b0b6
1048,156,Economy,2,2075.2799999999997,cf84b39f-b435-4fd7-a50c-bec3139da566
1049,606,Economy,4,946.46,20a094f3-f845-4409-944a-c2aa8c333672
1050,259,First,3,1782.066,e8a8fb8c-bd57-42d8-adfe-8117a747f088
1051,272,First,2,3496.08,e3a62746-22a0-4dca-a369-c544ee3c5a41
1052,829,First,3,1658.833,072348c1-eecd-4a26-b03d-8650970b5704
1053,160,First,1,4654.523999999999,90f531dd-05a4-4248-9677-45a29d7ad8d9
1054,486,Business,4,4306.7970000000005,8f93f052-d8b9-4395-a46e-e37bef754512
1055,899,Economy,2,3977.1479999999997,3aa50818-7c00-4352-b5c5-8c265f5b556b
1056,627,Economy,4,3187.7639999999997,f503b547-6488-4ba5-b0d2-5275ccbeba15
1057,596,Business,4,3465.04,4986f3e0-ab5e-407d-afc6-7d73b33ea12d
1058,550,First,4,3255.08,4a08a442-7bcf-430c-a336-b6281678d466
1059,854,Business,3,5139.75,3f4c05f3-7653-4f51-a348-0b4db2161053
1060,981,Economy,2,9311.14,c25d4372-e02a-4e49-aa55-a3a610fdb6ff
1061,926,Economy,3,8321.12,da9fc69c-98c2-469d-bace-9a77d3766bf8
1062,691,Business,1,1081.0910000000001,bdba0164-97ea-46c8-bdd6-32c1213f8ca3
1063,871,Business,4,6319.664999999999,23bfaf72-071c-4966-9b55-e42a4d05ff23
1064,826,Economy,2,4432.571000000001,978eb958-d9fd-4f8b-a272-8d400a322ab5
1065,452,Business,4,5059.494000000001,4a25c4ea-5286-439d-8a8e-b18821001264
1066,253,Business,1,313.776,73573c38-510f-4971-a0e0-773af34ff46b
1067,753,Business,4,5238.200000000001,470ec60a-4793-46f8-a928-da2f4ff70e52
1068,296,Business,1,4224.74,8a738da3-6960-4751-aa0a-c647e8ac147c
1069,815,Economy,2,2835.954,99cf9860-beb0-4797-949e-fde1e62a9559
1070,947,Business,2,4027.3949999999995,df8562da-8db3-42e2-98b4-0d7cff61812b
1071,642,First,1,5172.475,d8c916bc-23cb-4a9f-a56f-d7715f8f53a0
1072,603,Economy,1,2782.67,6f0caa93-f57f-421d-ada9-f9acd12b2b46
1073,376,First,4,5047.251,cd1b4188-7def-4870-8945-78b047954c36
1074,958,Economy,3,6404.12,59ab1f32-e9e8-40e0-b847-57fb4dd07f2e
1075,631,Business,1,4508.3,f2d27b28-2ffd-4c60-ad94-70940356e57c
1076,998,Economy,2,5197.584,241f8e65-3d85-43ea-8fb8-11617534e1d2
1077,709,Economy,4,6660.14,95de400c-e821-4bc3-a120-498c29cf7363
1078,864,Economy,2,4351.5,9872de40-4af6-4412-bb92-4d30764a17eb
1079,28,First,3,2225.1479999999997,84fd6861-3970-44c4-94f8-a37db36b8bb1
1080,126,First,3,2543.676,fff9580c-d19b-4c5b-a3da-c9cbbc615417
1081,410,Business,1,1669.62,88ef9f5c-6602-4063-bb3f-66d1f44d1fea
1082,181,Business,1,3225.2999999999997,dd06989a-f33c-4c6f-8490-2707ce470a56
1083,60,Business,4,2318.052,ba66f716-3ebd-4346-8ac3-9682dc019c8e
1084,940,Economy,3,2019.18,ce7620ec-0606-450e-8386-a2986d562b8b
1085,370,First,2,1048.48,8c855ef7-4329-4576-9ac9-6a3925ea986c
1086,469,Economy,1,334.272,f3b96443-20fc-45bb-b34b-f67f0d9e4925
1087,559,Business,3,566.232,d2b261d7-d9f0-40a9-b739-0c48770cf830
1088,751,Business,2,6387.16,4409c383-4482-4120-bd9c-698690fafc3e
1089,734,Business,2,4856.76,b90e4298-da72-40a4-a986-305c743b93f3
1090,961,Economy,2,3753.7799999999997,f47e45ad-4627-4318-98e6-07a63a15fe47
1091,259,Economy,2,326.711,d2e143b2-a4c4-4cb1-8208-83bce0bbbad3
1092,47,Business,3,3553.891,c89dffbd-b77f-49c4-9e58-22982fd77c21
1093,39,First,2,1523.928,d96f4063-26dc-4a6d-96c8-1a8fa5e7d3ad
1094,742,First,2,581.58,1c7bace6-bfc2-4b61-a4a1-47b5c729e063
1095,690,Business,1,4965.158,9eb0924a-f7f4-47aa-98d8-f30c1f347259
1096,522,Economy,3,2568.33,5f277363-bf25-42b7-be45-7508269026f5
1097,619,Business,2,969.518,8dd0798d-2d41-4216-9c5e-4d89599a7c1d
1098,618,Business,2,5099.457,b73fc415-65ee-408c-a272-2953c2f55397
1099,220,First,3,2972.0570000000002,59e74333-2166-4ba8-aa3c-157c025145ec
1100,492,Business,1,2036.355,c83e76c3-7270-470e-a324-5e5c2e555067
1101,547,First,3,3008.9840000000004,7d152397-b70b-4b2c-b660-8084afe34402
1102,111,Business,2,1489.32,e0ad26c1-0191-4011-bf3e-6abe642fc811
1103,31,Business,1,896.2679999999999,7d877ac6-6780-462b-b36a-784fa2b168ca
1104,131,First,4,3765.9050000000007,e9b928cc-9954-41ca-a4f7-c3f02aac6354
1105,283,First,1,6639.82,4f19c7f3-b9ce-4abb-b730-f43980855d4d
1106,650,Economy,3,1626.5810000000001,b26ff5cd-84d0-4890-bc76-e96618f97c29
1107,204,Business,1,5898.62,59b4b125-d408-4d4a-9d5b-c26d09c474ce
1108,530,First,4,597.26,3d11a6c5-12d0-4277-8aef-18f686529d54
1109,429,Economy,4,4422.66,c662e41c-de32-42ea-be74-9c3d2c14f11d
1110,194,Economy,3,1260.1,a850c46c-5262-452c-8c44-2918a4369724
1111,527,Economy,3,838.64,18a4858e-a926-4c56-b365-4f0ad2b563be
1112,845,First,1,5855.66,5949e5cf-3d76-4c3a-b4a8-f2c9518ab191
1113,937,Economy,2,4272.491999999999,603d9fc6-ed09-44a3-860d-16d9f1c58a82
1114,798,First,2,594.684,6f6014d0-74fb-4d48-80e5-379590646de9
1115,105,Economy,1,697.34,8cdfc3c5-a005-4880-8bff-c5a7787851f1
1116,70,Economy,1,3672.0840000000003,56808f25-5c12-4792-bb28-b161a77d177d
1117,361,First,1,6339.36,3afa3bac-3b10-44e4-8e25-d5042ad82901
1118,664,Business,4,2301.0,4d1bad04-72df-4cb6-b974-7a2440362421
1119,807,Economy,4,4648.908,c7b9cce2-7ab1-4b7c-920b-0ebf442be863
1120,320,First,1,6513.2,09d55aa3-7bdd-4a7c-934a-056cc2b23346
1121,875,Economy,1,4348.069,0cad37a6-76c8-4e0e-94b5-accba8e90057
1122,259,Economy,4,1035.492,406951f2-e432-4114-8d35-540cbbe93785
1123,805,Business,4,5497.005,d371cf13-0268-42f2-ad0f-58f39e0995fd
1124,492,First,2,2507.5050000000006,ae5f3673-b544-405e-a7f7-a9e499147347
1125,490,First,2,1881.96,5b530f80-5f99-4e14-9735-0328ff251ef1
1126,888,Business,2,2292.372,63465e09-125d-482e-b0f1-792c2637ab4f
1127,459,Economy,2,4832.201,12380752-d266-40b4-8e55-629bae5b7cc6
1128,392,Economy,1,1480.7870000000003,35a71316-85f4-4330-bfc8-59e957484d8a
1129,282,Business,4,1574.8319999999999,47d30093-7633-4e61-9531-1c3d2b4044b9
1130,227,Business,2,2587.665,8311015b-ecd3-4700-9c46-01638b2f2a23
1131,293,First,3,4637.237,f3a41e3c-1218-4dda-87e4-01394a56cbfe
1132,175,Business,2,457.875,51269105-9e73-44b1-9842-2c352194156e
1133,907,Business,1,5413.6050000000005,00fb142b-19ce-4a7a-91c1-2ba4e29b5973
1134,627,Economy,4,4285.84,3e6bf96c-db8d-482f-bbdc-f11efb697586
1135,90,Economy,4,5497.095,1c824e1f-9576-453a-ae92-185241307c65
1136,102,Economy,2,1430.08,560ffe9f-b5ad-452b-b317-78096674867e
1137,23,Business,1,2855.64,83263110-fe09-497e-9aff-3330fc3a30f8
1138,15,Business,2,416.713,01a19ca3-9124-4099-8f5b-5f9520b76c31
1139,466,First,4,5044.94,cb91a75f-441f-4854-ad2a-0a64359028b8
1140,31,First,4,5173.52,6871ac74-a74e-4888-9899-62a032f6aa1a
1141,633,Economy,1,8749.58,5d187c2e-b5bf-442a-9e4c-c4bd086b2668
1142,74,Business,1,1054.84,1a656fe6-0114-41da-8c8e-94e612a1719f
1143,462,Business,1,7367.355,071cf245-c3bc-4de7-ae4d-ae8bd519d6d7
1144,811,Business,3,1967.7599999999998,415621cf-ea93-4750-9f1b-a1e224bfb284
1145,401,First,1,2516.2830000000004,c21d80b8-3819-47bb-b762-65cfbd33913f
1146,402,Economy,1,3033.2830000000004,d9709e78-125b-43fb-844a-cc721620e526
1147,649,Business,3,6507.405000000001,d236ed37-59bd-4644-bc41-4cbc62dd358a
1148,245,First,1,967.8,ee135a28-9aa9-4759-951a-5c4cf0236f76
1149,897,Business,3,5403.8550000000005,cb45278b-3056-4410-a531-591d20d099ac
1150,298,First,1,5281.606000000001,5be1b813-fcab-47e2-9fc6-2a16ff0da494
1151,10,First,4,1128.564,300fd443-238b-4019-93c3-5c1e15b82a7d
1152,370,Business,1,4542.131,0f02910a-8b34-4d34-9b9a-dc076fde3e45
1153,888,First,1,4335.32,26d0ead5-cae7-434b-a10d-9611c51019cc
1154,20,Economy,4,6056.06,a5ab0f07-8d08-4c30-baff-fe5facd4e51d
1155,634,First,3,3390.8879999999995,bbb07641-068d-4c21-b282-4d4e4e02ccd0
1156,886,Business,3,2006.3120000000004,fd4e120b-2834-4ebb-898f-88a1f62ef5f7
1157,130,First,3,664.77,24ebdba4-39a9-427c-9777-1dadbd2d3efc
1158,299,Economy,4,4836.612,f0690d14-8c97-4ba3-9e57-85703b41a9d3
1159,252,Business,3,1168.788,01ce05b3-2e29-4316-99f9-fcfaa26e9468
1160,890,First,2,9919.62,394fd479-9630-43e3-ae65-dae6402fbae4
1161,183,First,2,5971.24,ce4c9e1c-20d0-4bd5-97cb-d5165e14b12d
1162,214,First,3,5009.136,030dba2f-7e4b-4ce4-9f8c-64ef6adb3e64
1163,37,First,4,9942.72,3d1a73e9-f8e6-4833-826d-eb796f211399
1164,986,Economy,4,2238.3680000000004,7bbccbd4-52a4-4d66-93f2-d5500bf504c2
1165,960,Business,4,337.185,cb61d9e1-1237-4f7e-a16b-c05340a40fd3
1166,97,Business,3,3235.3970000000004,38c1a61b-c211-44ff-b6f3-4865f8462533
1167,981,Business,2,5469.72,32a47fa0-990b-4df5-996f-9c39d412d4bf
1168,840,Economy,3,782.8199999999999,145db449-e5af-46dd-aa42-8d0814dfbddd
1169,409,First,4,414.09599999999995,9c7c11e8-3026-47de-af7d-2788f9e24d4c
1170,76,Business,2,1227.108,94a073e6-813e-43f6-b41d-bf081bf3a9dd
1171,79,Business,2,5507.784,0b262daa-eaef-42ce-bee4-a2e13aaab229
1172,564,Economy,4,4597.604000000001,9c68c5f9-20d7-4034-b85d-ad66b0d75ef7
1173,796,Business,4,2531.676,7fdfb8f5-b993-4d7e-8fbf-efda3273b5c0
1174,374,First,1,1073.9850000000001,9b008c32-78f7-414f-a7c9-8cfaf3f03d0a
1175,755,Economy,4,1965.0290000000002,3efeb1a8-0e28-47d2-80a9-978c32be3010
1176,206,Business,3,1838.65,3cde5720-99a4-4198-9e5e-e767d0b0a105
1177,936,Economy,4,5817.8,5b9a18e4-748d-4fa6-a238-4a25dde7f4ef
1178,746,First,1,5436.36,bfdf3d9e-5bff-4e43-9310-c170c733322e
1179,807,Business,2,1283.304,070aab48-5e3e-4693-9b79-bacc8fd66588
1180,347,Economy,3,2512.598,6afebfcf-5c5a-48d0-9d6e-68781c8993e5
1181,979,Business,1,1402.404,90f0f0ed-b02a-4584-96bb-a71b23e496d2
1182,689,First,3,456.59999999999997,784eb32a-af5d-4f14-ac06-90d67e6ee96f
1183,860,Economy,4,2943.0,0e03e197-2976-4ca4-a511-2d17930e24d1
1184,876,Business,3,899.3399999999999,6e2b921f-0996-4c63-994a-b22f1fdbcab6
1185,267,First,1,3343.7639999999997,04bd7696-f8d7-4f41-aef8-698e4257c8c0
1186,145,Economy,1,7748.46,784505c2-5cb8-49ff-a2b8-a746920f5f25
1187,714,Economy,3,2757.96,ad7c776b-3924-47c4-a9fa-b95371de7901
1188,834,Business,1,2326.3240000000005,76130381-59b1-4b4f-8d30-bb36a74eb222
1189,392,Economy,1,2950.368,b1b25d9d-0011-4d2b-914f-3cd55da2c324
1190,259,Economy,3,4940.892,483d99e0-c1b0-49a0-b1f0-a55f542b0545
1191,323,Business,1,3574.608,1c356485-36a5-4ca6-b1b5-b4e182beaee4
1192,476,Business,1,5023.695,544d9f85-81cb-443b-adc6-a11621718fb1
1193,148,Economy,4,1172.16,d7383ff4-0c61-463f-b691-e7f5bda84a06
1194,180,Economy,2,6317.235,da7487dd-bea1-4c3b-8312-4c9b02684303
1195,202,First,4,8371.26,f6151bdc-fd6d-427f-a56a-ae2c78d2167f
1196,363,Economy,1,3925.559,878da130-9752-4bdd-b5aa-f9ac0f7b9cfb
1197,111,First,3,6720.94,44986de2-e0f1-4105-94ef-c135bca5722c
1198,121,First,3,2109.206,ac0c29b6-6e1e-4262-951a-9acaeae181a3
1199,163,Business,4,4540.785,560770c6-a852-4d1a-92e0-d712a793cd25
1200,326,First,1,403.656,6b7e68fd-9344-4f61-bdc9-228d06254b44
1201,313,Economy,3,2460.4580000000005,ec6832a2-a417-49eb-a0fe-74b8f284a253
1202,427,First,1,1423.2350000000001,709ce286-ef6e-4da9-8afd-eef2be7d7ad8
1203,492,Economy,4,806.641,901b99bb-09c1-47ef-9a05-18d1b1f13ea0
1204,942,First,4,1663.71,5df7933c-b991-4a61-a14c-a0dc6948b777
1205,134,Business,2,5636.34,a442f52d-dc9a-496e-b9ad-0e9468bb5cf8
1206,151,Economy,1,463.44100000000003,14ed0a42-e1cf-4133-9566-e2dac864277c
1207,876,Business,4,3208.0400000000004,644b6bab-a54e-44e6-97a3-271126aa7a4b
1208,934,Economy,1,3254.868,98b83d9f-031c-4c43-8b5f-9aefc6a299a9
1209,128,Economy,2,6961.125,25d98f59-ea48-4aa8-8879-117e58646127
1210,417,First,2,1117.9080000000001,ae539ceb-394b-4c21-85c7-4e9e5d88dc00
1211,282,Economy,3,7233.4,312c0e4f-eddd-4202-8ef1-cb2ef56870d1
1212,146,Economy,1,539.3,1363f2d5-c4ca-4c5c-a488-5c239ffebc38
1213,695,First,1,7484.01,0b15078e-7015-41dd-90c6-601b8584a062
1214,619,Economy,2,2829.6620000000003,72b59045-eb68-466d-b3b1-6bc56cf0b037
1215,948,First,3,2091.001,eb086f51-7bcd-42ed-9590-d88932013723
1216,922,Economy,4,298.656,b7881496-ed46-4b6a-be43-e1a4c6328618
1217,635,First,3,3574.83,288582b6-f67b-4620-bf57-35e51c9bb53b
1218,865,Economy,2,2024.9,64b40607-24cc-4670-a75e-e2665d006137
1219,20,First,3,2628.792,26a639a4-2a5f-46f5-8560-7377b4ec67c1
1220,759,First,2,5974.08,20e1df5c-5984-4d1a-9688-471b3cc9c33e
1221,374,Economy,1,8069.2,d01236eb-b951-4dd7-956a-aa0b8ed20604
1222,579,First,2,2479.215,ba5ef2a2-8efc-44f9-a2c1-0c135e49909a
1223,935,Economy,3,645.8870000000001,a01beb56-f3d6-4f7a-9665-176ce0d1d1d6
1224,463,Business,3,2611.728,0c9b2c2c-f5f5-4162-a33e-a0f5936604d0
1225,967,First,3,4244.658,c51481c8-fcd3-40ea-bca1-90434ec6d1ca
1226,466,Economy,4,5968.452,5163fcd1-7b6d-4b38-afa1-2c3123394d71
1227,751,First,4,5630.26,4823b544-33bd-4be6-8542-0a9f29504fce
1228,457,Economy,2,337.86,41f44ddf-df8c-4428-aa92-c5f038eea6c9
1229,307,Business,2,588.4350000000001,92cdbf42-059b-4e2b-b8c8-c5768ecd1df2
1230,232,Economy,4,5427.143999999999,f65cd3bc-051b-43a1-a5be-e6f176e1f8b1
1231,470,Economy,3,1287.285,ffecad82-91cc-484f-b7f3-f9c8c7aa1813
1232,970,Business,2,2265.2300000000005,6ec97613-4519-4460-a527-26dd9e1c88a6
1233,827,First,3,489.24,42cb3f11-14f5-4357-8ae4-ed6dd0707047
1234,33,Economy,1,640.296,6b7eb248-171c-42eb-bdb8-a2356bc3d9f8
1235,385,Economy,4,7067.68,c1327f3f-50fe-4779-a5d6-cdcc8b149490
1236,855,Business,1,4265.932,9a1cea35-0a92-4757-b44c-d55147398802
1237,280,First,1,5644.320000000001,e62c6a83-22ed-4ff1-ac2e-05b5cdb10089
1238,203,Business,4,5316.5160000000005,a83568be-732a-4e7f-ae13-8f1320345420
1239,560,Economy,2,3527.623,e55814ab-96ae-4595-95be-72d181148842
1240,410,Business,1,7325.14,815c3555-12a4-4346-b0bc-f15170f9a858
1241,288,Business,3,2800.0919999999996,60dd208a-4806-40ff-ada0-eff9605412ed
1242,113,First,4,4393.9,8add7728-c1cd-4795-a81d-19f8e5c6af57
1243,340,Economy,4,1984.9500000000003,f8113772-104f-4cf4-92ea-2108f5c2a692
1244,3,First,4,9402.84,bd43bbd6-8b60-47ec-95c5-04fc320cb49e
1245,337,First,4,3710.56,3d77c6b9-d5fd-4c9e-9bb3-319af46c8d3f
1246,791,First,3,343.93700000000007,3ffbc38f-adfc-4f1e-baae-4e8cab469a11
1247,769,Business,1,8417.1,a4f8699f-b482-4883-a8fa-a9327d99a25a
1248,755,First,3,1487.7500000000002,9d9abda8-d93d-478a-bdee-28b9b7472313
1249,201,Business,4,1253.76,392ccbb3-8af1-4a7f-a8c1-831442221578
1250,450,First,2,904.92,1e40ce8a-810c-46cc-b1a3-c20ef661b88e
1251,412,First,2,8975.94,4c8c7880-9fe2-4082-b38b-f2d3be95b8ae
1252,298,Business,1,4805.04,f578ab86-edf1-42b9-ad1f-d8156b7e24a5
1253,424,Business,4,4434.26,cd10421d-df53-463b-a881-210af6f504fd
1254,138,Economy,2,3430.5,7c428ffe-7ac1-4219-a6f9-91bc70a04448
1255,98,Economy,2,7376.474999999999,f440dde1-54b8-48f7-a5b6-987920f539c1
1256,174,Business,2,5061.86,5bad4212-462e-42e3-909b-a7284a4fcf33
1257,66,Business,3,4285.692,32673e66-858a-49a9-a7a7-ade714de1b46
1258,729,First,2,6477.38,b174c0a9-434c-4e9e-846d-c1c6987ae928
1259,895,Economy,3,1615.3500000000001,7947b0fb-a1a6-4ddb-8063-6c06fb6238d6
1260,15,First,3,5830.932,e68ea679-0c20-4a2d-97b9-8b3719e5fc0f
1261,398,Economy,4,5214.7,111f0f13-10c9-4260-bff6-e99c49546629
1262,328,First,1,2994.528,2864fcaa-5782-40f6-8d7e-2d8c8572565e
1263,149,Economy,2,5234.445,588edeeb-dc17-4bd8-a566-69749e2f6655
1264,545,Business,3,8648.98,33090886-b956-4d25-9ef9-ace3b5d046a2
1265,678,First,4,5461.71,07c5019b-c908-4231-9ed4-70023d7596b5
1266,65,Economy,4,6535.14,ff09eea0-b5cf-4060-b7fc-701fe5d6ca18
1267,127,Business,4,2344.32,eb61796a-5148-4b3e-939a-4d13199679ea
1268,373,Business,3,2952.2240000000006,9ec7ae86-1802-4dc3-8abf-fba9896028b2
1269,336,Economy,4,5051.34,4b0f1e71-d97d-43f6-b5d3-dae3e3ca8ade
1270,188,Economy,3,244.308,6cbfce13-48af-40e4-ae12-2eae928d8a5f
1271,174,Economy,3,1629.5840000000003,d55a6c6d-a71e-49d6-b87a-aaa9606d0dd7
1272,539,Business,2,4957.62,03a43e2f-2ddc-47af-b3ae-f87708d92d87
1273,430,First,4,9646.66,f4019c0b-eaa6-489d-875b-c1b41d483b60
1274,508,Business,1,5681.4,89bfd0ec-b175-4e22-869c-6259ede90736
1275,416,First,1,5349.75,50daf2f0-05cc-4496-9317-30274acc795c
1276,338,First,2,3833.4750000000004,4639a4bd-00b4-4c82-bf7e-24718930253c
1277,348,Business,2,5948.4,11e605ff-7e9e-43c5-87d5-9e500889d5e8
1278,883,Economy,2,3325.0580000000004,aeaf9d15-890e-4858-bf51-29123c6fb6e3
1279,60,Economy,2,613.66,1b038523-a1bd-487d-ac5f-502cc1750c6f
1280,966,Economy,1,5227.679999999999,44f0eda9-6318-492d-ae98-6a27f92af0f3
1281,484,Business,3,6442.68,f69acb75-d8b5-408d-a74f-e5b5118d1e6b
1282,799,Business,1,2505.646,641f7659-2e13-4c65-a0cb-05f07252a83e
1283,162,Economy,4,313.90799999999996,8cea5e8c-dbd5-4fdb-9adf-20023e452c06
1284,923,First,3,1166.52,99d344bb-992f-43f8-bf4e-c0bc51ea0078
1285,315,Economy,4,3653.44,d6e8b78f-9ecc-4b62-812c-c336ad1c2ceb
1286,413,Economy,3,1625.5140000000001,84b70518-e828-44f4-a07d-1448d9b827da
1287,782,Business,4,4556.46,703a5bb2-98ab-4c2b-8897-2c258d7ce4a1
1288,37,Economy,4,6219.86,0be44872-3fde-4e28-af6c-173196de2898
1289,689,Economy,1,1613.0400000000002,c5d38581-b829-4ce1-acf3-ed17926f34ac
1290,647,Business,2,3760.339,d159e90a-4d3b-4a16-b638-fd82c618d1e6
1291,454,Economy,3,935.022,9064857d-51f8-45b6-9a4e-284c8493154d
1292,646,Business,3,2432.72,c6d3d203-a915-40f1-bab5-9c82266bab0c
1293,917,Economy,4,2717.9700000000003,47779536-a723-49d6-9e1c-51438545ef5d
1294,815,Business,3,6889.66,f756d35f-c229-486e-9be4-52929cd65223
1295,130,Business,2,5244.168000000001,29312d91-feb1-4b02-a7c3-b32c994fcbd3
1296,541,Business,4,3140.628,dc97d8b3-bed7-4435-bfdd-c3a4c70418f5
1297,253,Economy,4,2731.5719999999997,69de129d-2155-45aa-bad0-1cb9cb7c2aff
1298,352,Economy,1,5304.32,a7560a7b-f637-4906-a8d9-55c7b86ec828
1299,626,Economy,3,3072.615,e2c8e30c-de8c-4e34-afb6-f7c693886cd8
1300,280,Business,3,5294.058,6f63403c-7046-492a-88a1-5135ffcee853
1301,708,First,2,2184.8,4ea22f12-2aaf-4ebb-8dec-e298b72cd8c4
1302,955,Economy,2,1940.556,dfa8a9bd-8aec-464d-b779-46c9742414cf
1303,282,Business,4,1250.007,3e554696-3126-4065-a5d5-a888d7a7bd18
1304,312,First,2,2719.244,863b0380-82cf-4c8d-9f8a-1e780a3a10ce
1305,365,First,3,4515.495,57d3a86f-3ae3-4f12-b50a-248c6be54c1a
1306,809,Business,1,1057.065,11ebf225-1296-4ee8-b40e-69a401c9d665
1307,959,Economy,4,3340.34,2686e0f3-646a-4969-be98-6cdd5a368855
1308,82,First,3,3545.9159999999997,15c40f4f-ee4a-4c9d-9de1-9ef7a54b7f1a
1309,558,Business,4,5537.736,23a55ebd-0038-4f26-ab56-e7698160cdea
1310,76,Economy,4,2351.556,1080b2a1-a0c3-4656-9416-2a9a4076f347
1311,30,Economy,3,6488.13,3ac2933b-db3e-467e-85f5-0395ccce0f0f
1312,869,Economy,1,2845.455,e5b421d6-bb69-4c87-bd78-9015ddab4b9f
1313,463,First,3,4614.08,750eb073-5e15-4fb3-a302-856a8dae305d
1314,613,Economy,2,378.42,498b9fed-0985-4cd0-971a-18ce1192ad11
1315,839,First,4,7392.8099999999995,702903fa-9a23-489c-9277-239ec10dd195
1316,236,First,2,1662.573,d26860f1-e61a-42b9-9f50-9dd85b34e7ac
1317,517,Business,4,5960.745,bcc5fda4-2eeb-4367-8af7-7f6106d57e1e
1318,648,Business,1,4897.512,79f4d917-4782-4ec2-a996-cd45ce21956f
