Customer ID,Flight ID,Rating,Feedback Comments,Date of Feedback
5d3be41e-7ed1-4355-8cb6-39911230e813,893,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-21
05de45b1-6bf6-4525-9c5e-b1abfccd25c7,440,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-13
6a854491-a45e-44e3-8aef-1db22a21debb,651,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-26
90d5c26f-3a2c-4a13-9277-36de49f7cb7a,864,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-11
b73b05ab-8ed0-4f37-84ca-f9e6f4a77eb7,74,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-17
64b1d6f0-f164-455e-9d81-b2d352fd355e,554,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-08
c67dda68-26b6-41fe-8244-154c7ad04fb3,633,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-11
0cce3158-1a7a-4efb-acb9-11d090487880,531,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-24
bdb4f6bf-e7b2-4a23-babf-095d54bf330a,269,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-22
02bbb43b-5ebe-46ee-b72b-7e43fe6a0d0b,67,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-04-08
a2218bfa-627c-45c3-ba28-e4b7fe7ce313,109,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-27
70c62844-53e1-4019-8854-68c52fb2218a,391,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-27
a51770aa-fac8-47f2-9baf-33a605e25b1c,395,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-20
57b73d9d-e315-4b43-9004-b4d11bb6cccc,228,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-14
461481d3-31e4-43a0-8bcf-2b187f747be7,876,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-07
bbc8b185-e02e-44b9-ab04-743257c5eea2,750,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-03
fbe0df33-b9b1-4a22-bac7-5a4b3f190d5e,441,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-20
acabebe8-8403-44be-80c1-40d4ca1557fa,497,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-09
b10514e6-635f-4e87-b993-353833934781,35,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-08
99d59afd-55cb-4125-b0eb-028206ec9ce7,402,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-01-23
de4eb226-ba94-41a4-aa0d-05d54145ccfa,465,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-21
b875da64-0a07-47c3-8abd-5eb2b9d24a41,361,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-22
27f2f5be-2d13-457c-803a-5f69b9e5b0de,206,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-15
09d43195-60bc-4d8d-8c60-f9532a9b1cbd,644,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-15
d79aa89b-1c88-4f21-9fcf-20557c63e31c,191,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-22
70579955-01d8-4b23-a727-f67701512903,660,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-27
bfed08f4-b8f8-4dd8-8178-62aa3f3d9a3e,126,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-12
79e09047-d934-4ed7-8d59-cc8f061a6167,855,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-19
f8d9ae2a-2a54-473a-8e64-70cd285039e7,653,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-10
0d738517-05c2-467b-b674-7fbc4af2dfd8,619,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-04-19
15a475a5-2c52-46b2-89b3-c2e631a3e361,753,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-19
9e9981e1-706c-4198-b751-503c5120559a,207,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-04-07
a3533352-1712-4691-a406-809af7f0c3b5,659,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-09
7dc35124-acba-44c5-9299-28531874a174,13,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-28
e6a633a7-28e4-4adc-a244-bde940c9d978,382,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-13
aa15e47e-1242-4e71-b46e-52516e1e37ea,652,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-27
0c4609a3-0954-4c95-9ae8-7dd267eadda1,39,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-31
255217ea-16d3-47ac-8680-d2b1d47c86b7,357,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-08
5c53f310-a751-46e0-bc8d-efd13ed02df5,496,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-31
8ab6490c-db7d-4525-87ef-d9fffa6ecaa8,91,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-04
c66dd7ac-b177-45f5-8550-e99f913a60d2,641,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-07
eb4d3f59-7924-4b80-aa82-c2eea48bd347,451,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-22
7f8f4ba0-bdcc-4530-86a4-9c3393049c86,845,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-27
03456534-dba1-4ec9-a6d3-5bb1072280a6,245,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-23
d92b47b0-9802-47b0-acab-dcae75ac6e0f,184,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-13
3afa8276-8725-47b8-8424-4398a4c1d5c5,3,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-17
aa802863-7496-4d04-970a-73f7c13de7d8,627,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-28
fd4bd4a5-d7aa-4b6b-995c-601fea5bdf87,605,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-23
b1837232-53c3-4ee3-8b68-1bfb6efe3c6e,365,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-16
e5e314e9-400c-4811-b501-c6a547699b37,964,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-16
255f1c74-7875-4246-9882-7be85aa85237,168,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-17
a2948889-81e4-405d-a777-5f65a9fe216f,908,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-02
51d8442b-e324-4070-82c0-236959df28fe,840,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-02-07
c8c57acc-1d43-4d03-8c22-6201877a099d,258,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-04-03
a1c76dc0-65a5-4030-99d8-1581284cf035,359,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-23
1b4e0218-58a0-4bb1-a607-a5aaf0751dd4,155,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-17
bf91ecdf-6338-4d16-9176-f9d7ad136bdd,812,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-12
a5de4ea0-b5d9-400d-83c7-5dd2d1e394cb,333,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-03-12
b07acee6-8197-461e-921a-4d614285ee9a,380,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-07
8062d626-152e-42db-a05e-776521da238a,301,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-02-17
4a7020d8-8d14-44e0-b35b-8587aae516b3,762,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-11
1e95ad89-120f-4b15-8671-89000bf43e43,891,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-12
241b9d57-ad38-4bd3-b954-685b4f577f31,201,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-20
7a5294a1-ba04-4ea4-b2ca-bfd3c1f2335f,103,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-04-10
4a4d18d4-1d07-4893-a8be-2943b77d2b5b,667,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-13
ab987c7e-4a7e-4399-b86a-3f69097e6558,962,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-23
083559c1-4fb2-47f5-89ed-a257ff83a258,726,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-31
a0408462-6127-4ccd-b164-d44e44df7556,10,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-18
220cec10-b06e-4053-834f-b9ea43fac5e9,698,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-11
8c78ef35-48f5-45e1-8396-330dfba57585,529,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-01-23
dbcd6301-5e9a-4fe2-ab62-85805440cd8d,406,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-08
745b5372-1f2c-46f4-b3f0-b021e5dcc721,568,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-02-28
1a136279-5708-44ca-ab8a-d80d0b26e968,534,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-22
1722c165-48ae-4ba0-8a21-58fdd9124adc,100,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-28
898049ad-894a-45c7-ad6f-405d5e1638b2,74,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-26
91aaffe3-d38f-4c4c-92dd-15d747a06faa,194,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-08
879af635-5ac9-4ffa-959d-00f043d9e497,402,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-03-24
0f2eecd7-b146-41ab-a333-8878d79d8d61,359,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-16
126868bf-517e-43ce-b7b5-4789d2dd0dfa,472,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-09
bcc7d083-e2c4-4323-ab7d-9d6c35d58052,940,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-04-11
7c3d02ec-efdf-418d-a861-c28a4ffe3656,855,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-09
be24c406-90fe-40c7-ab6f-4d0ecb0753f1,258,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-26
1e1f814b-839e-4ef0-8931-b4090112c9f2,579,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-06
9a94b704-7f36-416d-bf27-ed2f4a05e664,665,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-01-15
4100166c-38f7-49f3-8f9d-217a23d02505,103,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-09
9aed49c4-8b79-4382-8df3-e73b53976ded,335,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-05
23d92247-1a68-4ae6-95fb-a895a94dd618,413,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-05
5e474d8e-fb9b-49bb-b25e-257dfef6b07d,56,1,I will never fly with this airline again. Terrible experience overall.,2025-01-06
2d4e0e6e-d20d-4b46-9899-0ff74b0b818a,59,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-27
26236a45-b456-4821-8a60-d04b790f56df,446,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-22
4f47a657-91dd-480b-b794-408d95e8a8b6,750,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-04-15
a05f740e-cbfe-4007-a1cb-1b25ee83eacf,83,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-16
e9c863cd-0876-4342-8d94-c1d4ea9e3bb8,162,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-19
8201c215-57a8-4167-af55-68f93986f4be,690,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-04-10
20705cae-c0a9-4f51-b7f3-9bc6d50808fa,201,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-07
01e214a3-c34b-4a5b-b24e-1a8d68045029,172,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-05
0011ac00-a1de-42b5-a982-fcd16d7d64c2,769,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-18
e76ef939-c784-43b6-9cb8-9bb9121120c7,934,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-17
6462f0f8-9cd7-4dba-8b09-94644717e705,880,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-28
b1d1e605-4fa4-4a89-a1a3-336eac215f22,929,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-14
c2010738-8bbc-4a5a-9c0c-d9afbb2b3e6e,882,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-17
b900bd08-c7bb-4478-9a2f-7c9a39d6a9d7,42,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-17
3311b33c-fbdc-4e53-866f-471fbf5ce335,520,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-20
4abbdd29-0620-4086-9e48-03c19182273d,583,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-10
9de60245-901c-4263-b5f0-2f55720984f0,335,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-04-11
3a53be07-794e-41c2-93cd-7ed255de833e,477,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-11
f924dd85-fbc7-4c33-a271-fa676b3d917b,376,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-19
fec6b3ef-bcf1-41f3-a570-a5855d7d8d56,381,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-25
5305f791-45cb-49f2-88a0-cced4c17207e,74,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-01-20
815c186c-6c04-478b-b96a-2f6f0b741819,277,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-14
32669a67-0b7a-4e18-8ea5-c248de1a578e,310,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-09
7cfad9c0-879d-44bf-aa97-7b15e20aca08,432,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-02-03
f4b3e032-fb14-4d61-8152-9fe6d75b6ce0,264,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-31
c6a5e743-8a7a-461d-b5e7-e07f24f8e1da,533,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-28
b5b855fb-32e6-4653-82e0-0a5e1aa64b60,920,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-03-19
ca55154e-a0d0-4052-b611-57078fa8677f,647,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-07
b7b8ec5f-d387-48ba-8320-53f9646c5dd0,597,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-08
e7a21f89-6d05-4982-9480-bbb884fc1fad,449,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-22
563d1d6b-525a-44de-8a13-8352ea6c063c,955,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-28
ab7fc64c-e020-44b5-b237-32acac0c8226,840,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-17
2c3802b2-6c20-48a8-8437-e4bd2cbe0397,823,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-03
bf307fd5-bc9e-4b2e-ae6d-cf2d656e52cf,204,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-19
3d0e22ef-7b7e-4829-b05b-b1b90d4c0c29,463,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-21
0edb81a5-a782-4d92-bd41-69e76da7a13b,765,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-12
ae8c6fc0-d1e4-441b-b500-3efc7c25bd80,145,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-29
bcb60a18-8451-4d77-8948-7f2e4a078825,449,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-29
4731873a-bd4d-44cf-aca5-82b9494775f3,692,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-04-09
495b886d-07f1-43c1-83ef-bad7d2ad66d4,930,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-14
d468ad5e-483d-4477-96e3-4505bb8aa1d9,179,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-31
6d1bf312-5b4b-4d22-9ea2-58f31d97866d,195,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-19
e52f01ab-4c67-48e1-bc53-5638710dfa88,27,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-26
9f575ee2-5019-4905-b25c-50d7bfefe77b,47,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-07
6f3efcc4-71ae-409e-aaf8-5ad285431689,170,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-24
f761f183-1aa3-4196-aa62-5b5482742fd3,656,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-02
6a890c1d-767d-4db4-b6ab-8d72f804f53c,877,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-21
9116b28b-d4cc-427b-9fd0-eba2a3adafc1,498,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-11
face37d9-68af-4ac1-817c-7373585b55f4,133,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-01
2273b260-04a7-4972-8bbc-71f3895f6722,737,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-21
04d6ab52-ca0e-44f5-a450-55da8d9d3e3e,397,1,I will never fly with this airline again. Terrible experience overall.,2025-01-26
8dab0ed6-1bc3-4b4c-9500-6de607ca1cc6,748,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-16
82a4828d-4f53-40bc-81db-82fb65091a72,430,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-03
1a2f48bb-647a-410f-bc6a-7e51b9b3dabe,407,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-03-27
95815382-c5e1-420f-bc9b-6bd8926d0f02,908,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-26
c8c664ca-eb2d-4281-ac9c-51cb9c89b001,155,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-05
611d9598-157f-4848-a849-b94d9a8b88fc,508,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-16
861459d2-e910-445f-aa73-def7fc5d1b20,366,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-26
193784eb-0b95-4e1d-b3e8-24d27eacfb23,26,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-16
985be895-c950-4494-80ee-18e18e8a82d5,529,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-04-02
3cabbb20-0588-46a8-9b40-5b874eee9dd1,314,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-08
340b6aeb-118a-41b1-bb8c-818a2bb14e54,548,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-26
e98bd25d-3d9b-43d9-a040-86adc2c56410,52,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-06
92ecd434-8fdf-4d26-8892-f4ee0dce0818,645,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-11
a2e6557b-0e30-45f9-a25e-36fdcad9a9c9,775,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-01
c1d26888-930a-4191-a61f-34217d153c3d,468,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-04
34d78b8e-92c7-4751-845c-42e8a1cb15a7,722,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-05
8175f9ea-bcc9-4045-9a71-4004d19f0da3,411,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-11
81bb1b23-f5d4-48ff-9649-f08f52c00583,619,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-03
adf2e154-5622-4025-99d0-7669dd39a4e2,439,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-02-13
eac629ec-b7f8-4f93-a5d4-ea39b02160ca,494,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-19
550820a9-c6e0-464d-907f-37d39c941546,74,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-10
051e7d3f-6d3d-4ef7-8361-9d8b9fbd494c,907,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-10
f918b395-135e-45a6-bb87-0da70cff6e90,722,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-06
7777c390-613d-4150-bf7c-b5096f69801c,514,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-18
ba618926-89e5-449a-83e5-261b71b9022b,217,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-02-03
ac992e18-8e97-4838-98de-7739d421c139,35,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-01
14ea5af4-f3a5-4f8d-b629-adfc3c57a13e,317,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-28
f607cfea-364e-4ef6-83a4-e39f568f8ad0,241,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-15
9d470b47-3f1a-4a81-a9f7-b596fd7f61f4,27,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-04
9e7416d4-60c5-417b-ae0a-6b13cc8502bb,546,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-22
fbe06e81-7320-4ffa-be58-9edfdebd1f96,790,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-16
4906ea74-840f-4aee-a554-fea508b85e1d,116,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-20
58843915-7627-4b6b-8936-d378e220cdc6,452,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-07
850a8ba3-72d3-4c82-a3d0-46fb3425d844,55,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-17
96174855-addf-4625-9883-3f86d4347de6,512,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-14
e238f7e5-ae44-4482-bade-4e36006b489a,926,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-04
15180270-d5cd-41bd-8dc3-9b3d5e4b0fa0,20,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-18
5f7b6f2c-0c62-4641-88a2-fcda544c016a,689,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-07
a4345218-c1ab-46c0-b0c1-68c0ad17fb99,424,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-02
588a39e5-9cc0-44fb-93ec-9c509bbf7861,858,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-08
9a6f8497-08f7-44c0-acc1-73ffb09b7894,918,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-03
405cf027-7890-47ef-8097-eff64338b33b,383,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-02
858caa15-4c71-4220-aeef-a4c5f50767be,62,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-01
d61daf83-5bb5-4129-b0e3-abee391ffc63,7,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-14
dc1b2a67-182e-484c-92ab-86b1a41ebf3c,694,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-05
d6b59aed-67dc-4829-bd8c-522620010da8,87,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-04
ca176713-548d-4aee-938b-2c5e16731ea5,104,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-17
b046cc4d-d3aa-47cf-8c98-a627eb7e48a3,673,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-08
514e7ff3-cc41-4469-be8b-2d2177498701,528,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-01
c7b7a2ee-ca02-40a9-9f29-7112d5ab07d9,121,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-25
8daf2f37-8642-4e29-9bc9-00c4068a048b,630,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-06
b15ea81c-3c24-4bd3-970b-2089ee69b3c5,977,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-10
2f8dfaf1-d1a1-4112-b9e5-988de85dbe8d,304,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-03-14
84b6b655-90ed-4d5e-b75d-5ddc47a977f4,443,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-04-19
b8f95f9c-37d5-44e4-a7f8-d45a5f8af19a,825,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-03
c0bf970b-cdc1-437e-a03d-aebbc0066ee1,472,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-01-02
573006ef-04c4-441c-b149-3483b7e8918c,999,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-09
577b49a7-6e5d-49d5-9d0e-50414c028554,304,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-07
f0af9b34-1e15-4664-ac05-a7f2175b3bc5,519,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-09
a03c4659-c74a-4b73-af3f-b50ab1eb83fd,762,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-24
e6a6bf0e-4a92-4493-b851-aa610ef2fb3c,31,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-24
9700944f-c0c3-4c36-9faf-d65c4f29d604,584,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-02
52248dd9-901e-4b48-91c5-3b30826990ba,978,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-16
35338d9b-97b5-496a-8d3f-ac55d79c4b73,67,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-10
b252a712-fbbb-4d11-88c2-68add9ac9757,474,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-29
1699a8ff-16ac-4555-8710-2ef28ea9b68a,904,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-01-24
fda32caf-eae7-4f0b-98ad-496efe6e2938,138,1,I will never fly with this airline again. Terrible experience overall.,2025-03-21
